Mnemonic,Tag,FLBR.US,FET.US,FGDP_.US,FC_.US,FCD_.US,FCN_.US,FCS_.US,FI_.US,FIF_.US,FIFN_.US,FIFNS_.US,FIFR_.US,FEXG_.US,FEXS_.US,FIMG_.US,FIMS_.US,FG_.US,FAWHTP.US,FIP.US,FTWDBRD.US,FYPQ.US,FYLE.US,FYPDPIQ.US,FYPDPI_Q.US,FYPSAVQ.US,FCPIU.US,FCPIUL1E.US,FCPWTI.US,FPDPC.US,FPDPGDP.US,FAHETP.US,FHST.US,FHST1.US,FHSTMF.US,FGDP.US,FYHHMEDQ.US,FPPISP3500.US,FPPISP3000.US,FHN1.US,FHN1SUPQ.US,FRVEHL.US,FZPAVN.US,FMBAD.US,FBCFCOFCCQ.US,FCBC.US,FCCALLQ.US,FCCREVQ.US,FCCNREVQ.US,FBBABLLICBQ.US,FBBABLLRCBQ.US,FBBABLLCCBQ.US,FHX1.US,FBKBY.US,FBKPY.US,FCPGASQ.US,FDJMIIUSDDWCFTDQ.US,FRFHLMCFM.US,FG.US,FI.US,FIF.US,FZFL075035503Q.US,FZ.US,FRFED.US,FRPRIME.US,FRILIBOR1M.US,FRILIBOR3M.US,FRILIBOR6M.US,FRILIBOR12M.US,FRTB3M.US,FRTB6M.US,FRGT1Y.US,FIRSWP1YQ.US,FRGT2Y.US,FIRSWP2YQ.US,FRGT3Y.US,FIRSWP3YQ.US,FRGT5Y.US,FIRSWP5YQ.US,FRGT7Y.US,FIRSWP7YQ.US,FRGT10Y.US,FIRSWP10YQ.US,FRGT20Y.US,FRGT30Y.US,FIRSWP30YQ.US,FRBAAC.US,FSPVOL.US,FIFNE_Q.US,FIFNIP_Q.US,FABABC.US,FCUMF.US,FLBR.TX,FLBR.MI,FLBR.CA,FLBR.FL,FLBR.AZ,FABAHE.US,FHCLHP1TIM.TX,FHCLHP1TIM.MI,FHCLHP1TIM.CA,FHCLHP1TIM.FL,FHCLHP1TIM.AZ,FHCLHP1TIM.US,FMOF14TQ.US,FMOF14RQ.US,FMOF14PQ.US,FCBOEVIXQ.US,FRPRIME.US
date,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
9/30/2011,HI,9,132.169,15021.149,10282.234,1148.617,2259.731,6876.64,2214.023,2227.456,1840.809,388.181,386.771,1300.479,610.331,1931.849,432.395,2990.006,33.63333333,97.48773333,95.93313333,13347.294,8332.048,11876.634,11355.094,6.1,226.0326667,225.7326667,89.5384375,104.595,103.77,19.48666667,0.619333333,0.424,0.195333333,15587.125,50625.50111,178.5666667,191.8333333,0.299666667,6.5,12.57399525,719.051,7.99,5.85,50.25938288,2582.07677,808.30394,1773.77276,1259.240433,3493.913667,1080.083867,3.823333333,49895,1417326,4.054953125,11676.49865,4.307,3176.844,2228.221,2243.133,172.275,1826.643,0.08390625,3.25,0.209897846,0.298528769,0.465895692,0.786217385,0.025,0.0628125,0.1334375,0.455,0.27921875,0.55203125,0.46625,0.7728125,1.1440625,1.43515625,1.7628125,2.01140625,2.41421875,2.5640625,3.32734375,3.6909375,3.38953125,5.462837298,1.856647567,870.986,583.542,3.25,74.26206667,7.7,10.26667,11.6,9.666667,9.466666,1.93,137.467,87.666,148.654,126.472,110.321,138.649,1527.15566,999.1409,528.0147599,30.58359375,3.25
12/31/2011,HI,8.633333333,132.7436667,15190.255,10316.777,1181.511,2262.357,6877.739,2373.743,2280.592,1883.125,400.947,397.594,1326.179,602.969,1957.751,432.374,2978.279,33.66666667,98.4042,99.65416667,13398.385,8285.406,11924.909,11362.033,5.8,227.0473333,226.9366667,94.05555556,104.956,103.913,19.56666667,0.671666667,0.475333333,0.196333333,15785.312,50625.10475,179.6666667,192.6666667,0.328333333,5.666666667,13.41761509,755.874,7.58,4.63,53.59926224,2620.44717,811.85434,1808.59278,1292.2021,3499.175433,1084.3384,3.903333333,47806,1362847,3.475984127,13019.32797,4.006000002,3160.437,2395.169,2302.52,178.1,1972.487,0.075081967,3.25,0.259855714,0.477892381,0.683633175,1.001513016,0.014754098,0.049836066,0.113934426,0.634262295,0.263606557,0.684098361,0.416721311,0.820491803,0.952622951,1.325081967,1.498852459,1.78557377,2.046721311,2.213278689,2.750327869,3.040983607,2.789016393,5.253325393,1.8198537,890.767,593.284,3.17,74.76386667,7.333333,9.6,11.16667,9.133333,9,1.69,138.816,88.308,146.484,124.213,111.131,136.656,1892.112349,1379.723005,512.3893442,29.93952381,3.25
3/31/2012,HI,8.266666667,133.5236667,15291.035,10379.022,1213.833,2273.86,6898.047,2429.596,2360.357,1938.142,419.515,422.467,1332.18,610.071,1969.93,434.114,2963.714,33.73333333,99.3385,98.91283333,13662.399,8503.972,12189.993,11547.786,6.8,228.326,228.1296667,103.0343548,105.563,104.466,19.6,0.707333333,0.485333333,0.222,15973.881,50831.4082,181,193.8,0.351666667,5,14.30387022,779.713,7.4,4.24,67.52766291,2654.60085,813.09987,1841.50094,1338.812533,3531.2958,1088.387967,4.02,46393,1320613,2.502870968,14627.46094,3.919666667,3171.587,2460.78,2395.341,180.369,2015.988,0.106290323,3.25,0.258000781,0.513504688,0.76480625,1.079317188,0.070645161,0.111612903,0.156451613,0.525,0.289516129,0.585322581,0.419677419,0.712903226,0.898387097,1.174193548,1.443548387,1.647258065,2.04,2.122258065,2.799193548,3.143387097,2.837258065,5.201227271,0.779425937,924.387,596.143,3.08,75.5395,7,9.133333,10.8,8.7,8.666667,1.78,140.779,90.592,148.706,127.581,117.084,137.934,1937.863637,1252.163976,685.6996614,18.20403226,3.25
6/30/2012,HI,8.2,133.938,15362.415,10396.63,1222.104,2275.881,6905.967,2489.145,2399.811,1973.665,429.887,426.327,1347.629,616.351,1978.132,437.89,2949.378,33.66666667,99.98956667,100.6830667,13814.08,8550.012,12321.331,11636.654,7.4,228.808,229.2506667,93.35206349,105.885,104.93,19.69333333,0.739333333,0.515333333,0.224,16121.851,51045.42587,181.8333333,193,0.361333333,4.8,14.22018675,810.97,7.58,3.95,65.25127792,2701.48514,814.1163,1887.3688,1381.833333,3536.054633,1098.489267,4.05,44435,1267167,2.35368254,14100.23907,3.794333333,3159.641,2534.772,2445.519,181.311,1993.595,0.15453125,3.25,0.240566667,0.46632,0.733566667,1.059859167,0.08828125,0.14421875,0.188125,0.5321875,0.28953125,0.58625,0.4028125,0.69125,0.78890625,1.08390625,1.2390625,1.50015625,1.82578125,1.94625,2.54921875,2.93765625,2.6584375,5.094307371,0.873207326,943.98,601.686,2.93,75.4917,6.766667,9.1,10.56667,8.533334,8.5,1.91,143.008,92.514,152.862,131.048,122.396,141.049,1772.506597,1224.992889,547.5137081,20.03571429,3.25
9/30/2012,HI,8.033333333,134.3556667,15380.802,10424.119,1242.239,2281.098,6909.712,2482.018,2400.427,1963.385,425.501,437.269,1355.015,618.611,1981.22,438.646,2940.856,33.63333333,100.0436667,100.6242667,13867.123,8587.615,12355.423,11630.759,7.1,229.841,230.2873333,92.20428571,106.232,105.547,19.75,0.780333333,0.549,0.231333333,16227.939,51416.28465,183.1,194.5333333,0.376333333,4.566666667,14.29264787,820.767,7.4,3.93,65.00039037,2737.11341,815.58238,1921.53099,1424.854567,3528.210767,1100.8036,4.126666667,42008,1219132,2.892619048,14894.66245,3.549833333,3159.59,2529.927,2455.858,187.498,1999.046,0.146190476,3.25,0.235646094,0.425125781,0.707646094,1.037035938,0.101587302,0.141269841,0.181904762,0.410634921,0.257777778,0.445555556,0.346666667,0.521111111,0.668888889,0.856031746,1.07984127,1.263492063,1.641269841,1.727777778,2.364920635,2.743968254,2.512539683,4.873625035,0.875905844,935.981,603.722,2.75,75.08993333,6.5,9.033334,10.1,8.3,8.133333,1.93,145.462,95.175,156.564,132.957,127.855,142.909,2084.42663,1546.027558,538.3990724,16.19269841,3.25
12/31/2012,HI,7.8,134.8653333,15384.254,10453.204,1266.651,2279.352,6918.754,2462.188,2441.044,1981.394,417.47,459.818,1341.892,629.859,1959.418,437.693,2912.269,33.66666667,100.6282667,99.228,14316.871,8797.992,12748.128,11936.122,9.2,231.3693333,231.3596667,88.2253125,106.804,105.937,19.84666667,0.908,0.598333333,0.309666667,16297.349,52190.88128,183.5666667,195.9,0.383,4.666666667,14.92171107,1026.068,7.09,3.84,70.43781789,2784.37138,815.98902,1968.38232,1460.335833,3544.0446,1103.707467,4.303333333,40075,1181016,3.543859375,14834.88372,3.35983333,3143.526,2521.337,2502.925,187.189,1984.03,0.160967742,3.25,0.2111375,0.317558594,0.543646094,0.878679688,0.089672131,0.137868852,0.172295082,0.33,0.267540984,0.380983607,0.359508197,0.468196721,0.690163934,0.807540984,1.119344262,1.227868852,1.70704918,1.735409836,2.455081967,2.863114754,2.631311475,4.574095242,0.770202483,952.642,613.75,2.47,75.15833333,6.4,9,9.7,7.9,7.833333,1.85,147.644,96.532,163.269,136.329,133.756,145.52,2408.067158,1801.574699,606.4924588,16.75290323,3.25
3/31/2013,HI,7.733333333,135.517,15491.878,10502.3,1297.131,2300.354,6918.616,2543.046,2482.669,2006.738,412.029,475.908,1350.524,640.714,1968.025,436.527,2880.574,33.73333333,101.3782,99.80243333,13904.196,8705.121,12259.292,11437.747,4.8,232.2986667,232.549,94.36083333,107.184,106.318,19.98,0.952333333,0.632,0.320333333,16475.44,52252.69101,184.1666667,196.7333333,0.443333333,4.1,15.52356845,804.513,7.25,3.7,62.788222,2832.06468,821.33814,2010.72649,1491.717867,3554.069067,1108.587267,4.44,37552,1132772,3.479633333,16396.15316,3.503833333,3120.709,2617.589,2553.959,190.404,1999.941,0.144262295,3.25,0.203296774,0.292022581,0.46715,0.77183871,0.086333333,0.115166667,0.149833333,0.3285,0.262833333,0.403666667,0.3915,0.532,0.822666667,0.9665,1.320666667,1.451333333,1.951,2.009833333,2.747666667,3.134666667,2.9725,4.811875962,0.634799717,972.713,625.164,2.41,75.46886667,6.4,8.9,9.333333,7.6,7.766667,1.91,149.927,100.259,173.857,141.776,140.429,150.027,2116.500314,1458.146106,658.3542085,13.527,3.25
6/30/2013,HI,7.533333333,136.1006667,15521.559,10523.929,1303.914,2305.398,6928.957,2574.289,2508.795,2018.983,422.336,489.54,1372.281,643.09,1996.054,439.287,2866.231,33.7,101.7482667,100.8561333,14017.167,8823.682,12335.893,11504.416,5.2,232.0283333,233.0886667,94.17328125,107.229,106.565,20.07,0.866,0.595,0.271,16541.39,52382.88434,184.8,195.9666667,0.448,4.3,15.49338324,1054.216,6.96,3.47,75.11228434,2868.36858,821.99185,2046.37667,1513.3041,3547.689733,1120.9867,4.52,36061,1101917,4.018203125,16771.3084,3.683666667,3113.434,2658.133,2593.589,199.631,2018.71,0.11703125,3.25,0.196531452,0.275037903,0.423953387,0.698357581,0.0515625,0.0875,0.12796875,0.32453125,0.27015625,0.41453125,0.4334375,0.5796875,0.909375,1.07578125,1.38234375,1.5784375,1.98625,2.13625,2.77515625,3.140625,3.05625,4.835606052,0.774549045,979.558,620.068,2.42,75.17113333,6.266667,8.7,9,7.233333,7.633333,1.9,152.644,102.504,184.469,146.395,145.623,154.228,2154.15307,1402.914037,751.239033,14.83703125,3.25
9/30/2013,HI,7.266666667,136.6433333,15641.336,10573.135,1316.934,2319.209,6952.166,2656.785,2526.739,2029.566,439.29,496.753,1384.169,646.634,2004.657,441.161,2851.955,33.63333333,101.9815667,101.9492333,14135.332,8880.578,12453.821,11571.732,5.3,233.2813333,234.2783333,105.81125,107.625,107.112,20.18,0.883,0.601333333,0.281666667,16749.349,52057.18636,185.3333333,196.5666667,0.385,5.466666667,15.48686845,874.758,6.41,3.38,80.99040165,2915.66745,824.37374,2091.29365,1535.3848,3531.291067,1127.442367,4.596666667,34892,1072807,3.555453125,17718.24692,4.438666667,3112.316,2750.833,2625.323,209.356,2034.611,0.08546875,3.25,0.185435231,0.261576154,0.393098615,0.668644308,0.0321875,0.06296875,0.1225,0.3390625,0.3659375,0.52375,0.7071875,0.86359375,1.50375,1.66953125,2.11703125,2.3003125,2.7065625,2.881875,3.4378125,3.714375,3.70046875,5.404257569,0.693988372,966.567,625.499,2.55,74.85253333,6,8.566667,8.7,6.9,7.5,1.71,154.982,106.048,192.66,152.328,150.766,158.238,1740.588978,976.6593557,763.9296223,14.2796875,3.25
12/31/2013,HI,6.933333333,137.2566667,15793.928,10662.222,1332.869,2339.597,7005.622,2692.039,2567.201,2076.292,441.598,491.086,1435.664,652.556,2012.785,442.556,2831.451,33.6,102.7931,101.4033333,14237.994,8960.407,12534.347,11596.613,4.7,234.1873333,235.3183333,97.55469697,108.089,107.674,20.30333333,1.011666667,0.652666667,0.359,16999.888,52307.23829,186.1,197.4666667,0.443666667,5,15.6144049,983.942,6.39,3.36,73.98066784,2960.21414,827.82095,2132.39313,1560.699633,3528.119967,1131.020333,4.343333333,33212,1038720,3.863060606,19413.17207,4.3015,3117.746,2798.629,2682.684,213.053,2078.163,0.085483871,3.25,0.169107031,0.241276563,0.353113281,0.595470313,0.06016129,0.089354839,0.125322581,0.294193548,0.327258065,0.429032258,0.632580645,0.729032258,1.439032258,1.542096774,2.115806452,2.206612903,2.744193548,2.82983871,3.501290323,3.786129032,3.725483871,5.358717248,0.657314102,1010.538,627.2,2.6,75.1558,5.8,8.2,8.333333,6.633333,7.3,1.67,158.966,108.934,197.942,156.052,153.09,161.074,1365.165051,625.2378216,739.9272297,14.2328125,3.25
3/31/2014,HI,6.666666667,137.7553333,15757.57,10713.384,1350.926,2344.843,7035.288,2652.508,2599.376,2112.552,463.532,487.602,1413.513,662.029,2041.301,443.859,2827.201,33.53333333,103.5967,102.9085333,14485.851,9119.373,12734.348,11720.446,5.3,235.6783333,236.2953333,98.57428571,108.654,108.103,20.45666667,0.941,0.609333333,0.331666667,17031.324,52730.43618,187.6333333,200.0666667,0.426666667,5.333333333,15.90952139,938.908,6.11,3.24,80.52389061,3015.71245,835.99087,2179.72152,1612.800933,3547.213833,1135.561433,4.166666667,31671,1006609,4.721253968,19711.22035,4.359,3126.9,2780.702,2736.856,212.59,1984.626,0.072786885,3.25,0.156638889,0.23589127,0.333388889,0.562677778,0.049344262,0.076065574,0.120491803,0.284590164,0.374754098,0.490327869,0.763934426,0.872295082,1.603442623,1.690491803,2.229016393,2.303934426,2.765409836,2.867540984,3.418852459,3.684918033,3.670327869,5.11887218,0.752954638,1012.61,637.866,2.44,74.9936,5.5,7.8,8,6.533333,7.033333,1.57,161.269,110.411,202.109,158.576,153.798,163.241,1289.628399,534.2752021,755.3531969,14.82885246,3.25
6/30/2014,HI,6.2,138.5813333,15935.825,10805.115,1393.556,2361.971,7072.281,2750.629,2663,2160.631,477.047,502.956,1450.014,671.578,2095.166,450.905,2834.668,33.7,105.1101333,102.3773667,14713.546,9175.043,12955.737,11871.513,5.7,236.7773333,237.501,102.9920635,109.136,108.694,20.55,0.984333333,0.628,0.356333333,17320.921,53282.31841,188.1666667,201.5,0.423,5.5,16.65021329,975.903,6.04,3.32,83.42893055,3073.91091,847.22888,2226.68198,1664.237,3584.987933,1154.2192,4.293333333,30113,969970,4.579209677,20568.65327,4.230666667,3146.617,2895.013,2812.311,221.577,2149.038,0.09109375,3.25,0.151491803,0.228222131,0.323746721,0.543357377,0.033015873,0.055238095,0.103015873,0.26952381,0.41952381,0.546031746,0.871904762,0.977460317,1.657619048,1.736349206,2.194603175,2.24952381,2.620952381,2.716507937,3.177936508,3.442539683,3.417777778,4.821904762,0.626362201,1039.148,645.769,2.43,75.80453333,5.2,7.366667,7.6,6.3,6.8,1.5,162.691,111.058,204.261,160.57,154.499,164.091,1218.445119,464.9441872,753.5009316,12.73825397,3.25
9/30/2014,HI,6.1,139.3146667,16139.513,10909.862,1419.647,2379.35,7135.931,2826.445,2722.479,2215.096,474.94,508.485,1457.925,667.076,2089.625,450.327,2849.507,33.73333333,105.5499333,103.2587667,14924.841,9286.926,13129.179,11995.295,5.8,237.3886667,238.4353333,97.2490625,109.456,109.2,20.65666667,1.022666667,0.649666667,0.373,17622.257,53987.17167,188.9333333,201.2333333,0.439,5.633333333,16.66140041,998.505,5.85,3.07,90.93020203,3128.58164,854.64415,2273.93744,1711.465633,3614.0633,1170.7192,4.406666667,28319,935420,3.949484375,20458.81897,4.135833333,3178.216,2992.025,2893.438,224.397,2196.644,0.0896875,3.25,0.154793846,0.234272308,0.329275385,0.563933846,0.02640625,0.05203125,0.109375,0.330375,0.515,0.709375,0.98390625,1.157828125,1.7015625,1.82775,2.158125,2.237421875,2.49953125,2.62128125,3.008125,3.2653125,3.24190625,4.742467532,0.534327777,1085.751,657.792,2.51,76.0588,4.9,6.833333,7.3,6.033333,6.566667,1.52,166.261,111.958,207.417,163.284,156.154,165.898,1223.483894,466.3552174,757.1286767,13.07265625,3.25
12/31/2014,HI,5.7,140.098,16220.222,11045.225,1448.219,2405.672,7218.655,2817.341,2724.24,2202.437,480.478,521.805,1474.237,676.493,2146.147,459.676,2845.038,33.76666667,106.2609667,108.0167333,15148.748,9444.509,13311.253,12169.576,5.9,236.9713333,239.3576667,73.19625,109.384,109.359,20.73666667,1.056333333,0.699333333,0.357,17735.933,54628.07375,189.7666667,198.6666667,0.470666667,5.366666667,16.58762491,1032.128,5.68,3,92.71546374,3182.0994,861.82477,2320.27459,1751.430767,3628.4271,1181.967333,4.486666667,26983,909812,3.82921875,21424.58463,3.965333333,3176.453,2997.87,2911.058,235.128,2231.979,0.102096774,3.25,0.157048438,0.236182031,0.330978125,0.571728125,0.022580645,0.075806452,0.152258065,0.355459016,0.536612903,0.750704918,0.967580645,1.164196721,1.600967742,1.741098361,1.994516129,2.08604918,2.275967742,2.404459016,2.691612903,2.966129032,2.947393443,4.736818182,0.804588148,1052.274,670.941,2.52,76.38366667,4.6,6.366667,7,5.833333,6.433333,1.48,169.125,113.579,211.508,166.724,157.162,168.19,1335.904122,562.8874799,773.0166417,16.07234375,3.25
3/31/2015,HI,5.533333333,140.7933333,16349.97,11145.286,1475.573,2420.194,7279.645,2905.429,2751.522,2214.696,477.933,536.077,1441.574,684.077,2187.255,461.329,2855.726,33.7,105.3738,114.4055,15301.029,9541.64,13397.59,12297.642,6,235.4636667,240.3096667,48.57491803,108.947,109.322,20.84,0.987333333,0.639666667,0.347666667,17874.715,55101.89487,191.1666667,193.6,0.517666667,4.766666667,16.85237828,1061.985,5.54,2.95,101.355125,3237.83747,869.13931,2368.69812,1809.0035,3677.6508,1189.280867,4.476666667,26130,884956,2.809229508,21707.56945,3.73,3176.192,3094.583,2945.981,250.911,2175.52,0.114590164,3.25,0.17197381,0.260502381,0.378263492,0.661409524,0.024590164,0.089016393,0.225409836,0.460163934,0.604590164,0.846065574,0.969672131,1.180032787,1.457213115,1.606639344,1.769344262,1.857622951,1.968852459,2.082885246,2.317377049,2.55147541,2.450131148,4.500144338,0.943142916,1073.198,666.067,2.49,75.96046667,4.4,5.866667,6.633333,5.6,6.2,1.42,172.505,115.328,214.797,169.167,158.496,170.058,1610.349834,815.3667863,794.9830473,16.5647541,3.25
6/30/2015,HI,5.4,141.49,16460.889,11227.947,1506.305,2435.159,7320.557,2911.295,2783.39,2230.697,483.33,551.122,1460.566,684.911,2203.789,466.321,2879.885,33.63333333,104.3131333,114.813,15516.121,9655.918,13582.046,12414.199,6.2,236.837,241.683,57.95015873,109.41,109.921,20.97,1.155666667,0.711666667,0.444,18093.224,55571.90615,192,195,0.493333333,5.1,17.30046977,1036.325,5.3,2.92,96.23854098,3301.4645,883.56481,2417.89965,1863.6895,3730.9925,1207.587167,4.66,25046,854690,2.737460317,21630.89543,3.8315,3219.762,3096.327,2978.207,252.538,2175.141,0.1259375,3.25,0.183690984,0.279509016,0.420980328,0.73512459,0.01828125,0.086875,0.2503125,0.492387097,0.61265625,0.864580645,0.96890625,1.198645161,1.52515625,1.673483871,1.90703125,1.977451613,2.164375,2.248580645,2.62171875,2.88203125,2.669580645,4.832681818,0.663079542,1075.308,674.09,2.52,75.87966667,4.4,5.5,6.3,5.4,5.966667,1.34,175.495,116.839,217.18,171.111,160.689,171.488,1714.078294,832.3442765,881.734017,13.74015873,3.25
9/30/2015,HI,5.1,142.134,16527.587,11304.567,1524.853,2459.23,7356.666,2925.506,2806.596,2238.798,463.794,565.21,1442.214,681.343,2207.743,473.738,2888.251,33.7,104.4093,118.8576333,15625.54,9729.997,13687.817,12470.797,6,237.718,242.8276667,46.4984375,109.761,110.298,21.08666667,1.161,0.748,0.413,18227.689,55982.5857,193.1,194.6333333,0.490666667,5.366666667,17.74167796,1048.116,4.99,2.94,98.3,3360.46757,896.30094,2464.16659,1903.251433,3775.844933,1227.8888,4.786666667,24985,835197,2.732603175,19959.31319,3.947,3235.025,3115.667,3010.017,258.685,2135.865,0.135692308,3.25,0.195167692,0.313627692,0.505063846,0.824026154,0.04203125,0.16953125,0.3478125,0.539515625,0.6925,0.8811875,1.02328125,1.18625,1.55578125,1.653015625,1.94359375,1.978546875,2.223125,2.278546875,2.645625,2.96,2.735046875,5.243621934,1.095960547,1101.3,678.947,2.54,76.0229,4.433333,5.166667,6,5.233333,5.833333,1.31,178.3,117.944,221.497,174.555,163.3,173.8,1564.588718,615.7653383,948.82338,19.30734375,3.25
12/31/2015,HI,5,142.835,16547.619,11379.273,1540.563,2472.459,7403.675,2879.193,2789.447,2209.941,436.675,575.319,1428.202,682.588,2205.773,475.674,2890.238,33.73333333,103.4396333,120.7606333,15769.182,9905.491,13792.677,12561.187,6.1,237.9303333,244.1736667,42.06451613,109.807,110.507,21.22,1.124333333,0.749666667,0.374666667,18287.226,56443.61328,193.2,191.9,0.508666667,5.4,17.69063798,1013.327,4.77,2.91,96,3417.15662,909.5824,2507.57418,1943.0696,3840.733667,1251.462767,4.583333333,24735,819760,2.229467742,21100.93197,3.900833333,3244.697,3067.743,2992.341,255.318,1983.32,0.160806452,3.290322581,0.250860938,0.407160156,0.631244531,0.950340625,0.124193548,0.311290323,0.467258065,0.638451613,0.838225806,0.926064516,1.137258065,1.176645161,1.584193548,1.553274194,1.940645161,1.828403226,2.190483871,2.101919355,2.596129032,2.960645161,2.577274194,5.418107769,1.012858041,1088.289,692.176,2.52,75.78606667,4.5,5.033333,5.766667,5.1,5.666667,1.18,181.427,120.894,226.607,178.432,165.787,176.834,1819.860197,858.9742935,960.8859033,17.03328125,3.290322581
3/31/2016,HI,4.933333333,143.444,16571.573,11430.549,1544.395,2488.601,7434.701,2849.839,2787.837,2187.499,439.12,593.718,1429.177,668.835,2203.173,477.023,2903.187,33.63333333,103.0923333,123.3579,15751.049,9838.575,13822.103,12567.688,5.7,237.9973333,245.713,33.62639344,109.985,110.588,21.35,1.153333333,0.786666667,0.366666667,18325.187,56743.47985,194.0666667,190,0.526,5.5,17.30729085,1000.725,4.77,3.06,95.96666667,3474.80731,924.80571,2550.00156,1992.483833,3914.099567,1275.1571,4.756666667,24797,808718,1.981803279,21179.41292,3.742166667,3248.324,3031.637,2989.443,245.784,2040.755,0.365806452,3.5,0.431137903,0.624841129,0.875903226,1.170222581,0.288032787,0.441311475,0.580983607,0.7622,0.836229508,0.90995,1.023442623,1.0543,1.369836066,1.313183333,1.686557377,1.5337,1.914262295,1.778,2.31704918,2.71852459,2.23905,5.306677033,1.228913328,1050.67,702.755,2.47,75.8261,4.566667,4.966667,5.633333,4.966667,5.5,1.15,184.804,122.189,228.209,181.154,166.837,178.628,1644.156747,684.1575384,959.9992082,20.48622951,3.5
6/30/2016,HI,4.866666667,143.9536667,16663.516,11537.728,1576.17,2517.529,7485.744,2830.237,2797.464,2205.321,439.676,586.54,1439.052,673.295,2204.554,478.19,2896.332,33.6,102.9166,120.4122667,15910.126,9979.613,13959.416,12627.206,5.3,239.3706667,246.9773333,45.58650794,110.555,111.257,21.49,1.157666667,0.756333333,0.401333333,18538.039,57052.25567,195,191.4333333,0.561666667,5.166666667,17.23548052,971.281,4.66,3.03,94.83333333,3528.97214,939.53005,2589.44205,2051.869533,3983.557033,1300.6512,4.856666667,25227,793932,2.244015873,21621.46236,3.591,3261.494,3023.118,3010.93,248.961,1996.637,0.37,3.5,0.444289683,0.643156349,0.924062698,1.248830952,0.2575,0.39046875,0.56625,0.781265625,0.77125,0.903703125,0.91609375,1.008328125,1.24046875,1.203953125,1.535,1.389984375,1.75015625,1.6128125,2.14671875,2.5659375,2.090640625,4.662301587,0.677373785,1048.996,721.515,2.48,75.48243333,4.666667,4.833333,5.5,4.9,5.333333,1.21,188.434,123.172,230.581,183.226,168.753,180.105,1831.616445,856.5899223,975.0265229,15.6759375,3.5
9/30/2016,HI,4.9,144.6573333,16778.148,11618.098,1611.891,2517.9,7534.912,2847.246,2808.15,2223.993,454.597,579.754,1467.232,678.547,2211.417,488.567,2899.936,33.63333333,103.1176667,121.5297333,16028.033,10081.434,14044.272,12649.232,4.8,240.431,248.234,44.93921875,111.034,111.641,21.63,1.149666667,0.760666667,0.389,18729.13,57323.59541,195.6666667,192.2333333,0.588,4.9,17.51041411,976.31,4.52,3.05,100.6666667,3587.9917,952.25079,2635.74088,2072.233167,4051.146567,1331.029233,4.776666667,24457,781123,2.793796875,22468.58966,3.445,3274.577,3047.969,3031.495,266.666,2101.243,0.3953125,3.5,0.507752462,0.786775077,1.150276923,1.463181538,0.295625,0.43140625,0.559375,0.8875,0.728125,0.959359375,0.8496875,1.0193125,1.12859375,1.140921875,1.396875,1.268921875,1.564375,1.430265625,1.90984375,2.28,1.782359375,4.256787785,0.733338495,1043.418,729.039,2.74,75.33653333,4.7,4.933333,5.366667,4.9,5.133333,1.16,192.546,125.731,234.905,185.932,171.325,182.795,2029.21625,1024.911228,1004.305021,13.23390625,3.5
12/31/2016,HI,4.7,145.167,16851.42,11702.12,1647.868,2533.186,7573.806,2905.72,2820.331,2224.864,452.117,589.767,1454.497,670.551,2260.719,492.381,2901.184,33.6,103.2965,125.4845667,16025.697,10014.942,14048.52,12590.849,3.6,242.238,249.496,49.4075,111.583,112.19,21.75333333,1.248333333,0.834,0.414333333,18905.545,57736.52174,196.3666667,193.8333333,0.568,5.3,17.80631657,979.089,4.8,3.46,107.8333333,3645.23547,969.63224,2675.60321,2099.671267,4104.7124,1348.8644,4.92,24114,770846,3.181949153,23276.72827,3.812666667,3286.786,3126.179,3056.725,269.144,2155.189,0.449180328,3.545081967,0.599586349,0.91976381,1.277578571,1.615616032,0.427213115,0.558360656,0.755737705,1.06742623,1.009508197,1.238295082,1.238688525,1.388704918,1.614754098,1.624622951,1.935409836,1.803098361,2.138688525,1.988639344,2.519508197,2.83,2.298868852,4.637214286,0.630323797,1047.959,728.347,2.69,75.50296667,4.8,5.066667,5.266667,4.9,5,1.06,195.379,127.725,239.57,190.061,173.969,186.281,2069.309803,1054.295598,1015.014205,14.09793651,3.545081967
